Bedrooms,Bathrooms,LivingArea,Floors,Views,Condition,HouseArea,BasementArea,BuiltYear,PostalCode,SchoolsNearby,Price
2,1.75,1460,1,0,4,1460,0,1987,122035,2,237950
3,1.5,1940,1,0,4,1140,800,1969,122040,3,232500
4,2.25,2010,1,0,3,1170,840,1979,122018,2,229000
3,1,990,1,0,3,990,0,1943,122034,1,226550
4,1.5,1860,1.5,0,5,1860,0,1920,122068,3,215000
3,1.75,1770,1,0,3,1770,0,1959,122018,2,215000
3,1,1200,1,0,4,1200,0,1967,122066,1,215000
2,1,840,1,0,3,840,0,1952,122056,1,187000
4,1,1600,1,0,4,1600,0,1966,122072,1,154950
3,0.75,490,1.5,0,4,490,0,1959,122041,3,150000
3,1,960,1,0,4,960,0,1970,122046,1,137124
6,4.5,4800,2,0,3,3580,1220,2007,122047,3,1980000
4,3,4460,2,0,3,3140,1320,1955,122047,3,1910000
4,2.75,5470,2,4,3,3730,1740,1992,122051,3,1610000
5,4.25,6070,2,0,3,6070,0,1999,122036,1,1550000
6,4.25,5720,2,0,3,4170,1550,2004,122027,3,1330000
3,3,3460,2,0,3,2850,610,2007,122009,1,1250000
4,3.5,1800,2,2,3,1800,0,1984,122047,2,958000
6,2.5,2640,2,0,5,1760,880,1922,122064,2,880000
4,2.5,3360,2,0,3,3360,0,1994,122020,3,879000
5,3,2960,2,0,3,2960,0,2004,122010,1,875000
5,2.25,3480,2,0,3,3480,0,1979,122027,2,860000
5,2,2310,1.5,0,4,2310,0,1966,122048,3,850000
5,3.25,4230,2,0,3,3860,370,1996,122012,2,847700
4,3.5,3840,2,0,3,3840,0,1998,122041,3,840000
3,2.75,2220,2,0,3,1700,520,1914,122044,3,800000
3,2.5,1370,2,0,3,1370,0,1907,122061,2,797000
6,2.75,2980,1.5,0,3,2480,500,1916,122028,2,775000
5,2.5,3000,1,0,3,1610,1390,2007,122010,3,770000
4,1.5,2130,2,0,4,2130,0,1920,122054,1,749000
3,1.5,1830,1,0,4,1350,480,1910,122003,1,740000
3,2.5,2820,2,0,3,2820,0,2004,122011,1,735000
2,1.75,1950,1,0,5,1010,940,1919,122028,1,725000
3,1.75,1690,1,0,4,1690,0,1959,122048,1,725000
4,2.5,3340,2,2,3,3340,0,1999,122008,2,720000
3,2.25,1810,1,0,4,1810,0,1959,122057,1,713400
4,2.5,2870,1,0,5,1870,1000,1968,122027,1,710000
4,3.5,3310,2,0,5,2400,910,1992,122012,2,695000
3,1.75,1920,1,0,5,960,960,1924,122026,2,675000
4,2.5,2390,2,0,3,2390,0,2006,122019,3,675000
3,2.5,1420,2,0,3,1280,140,2003,122013,1,670000
3,2,2320,1,0,3,1510,810,1956,122049,2,657500
4,2.5,2640,2,0,4,2640,0,1995,122053,1,657000
4,2.25,2170,2,0,3,1920,250,1980,122044,2,655000
4,2,1840,1,0,4,920,920,1942,122032,3,639000
4,2.75,2600,1,0,5,1580,1020,1976,122020,2,610000
2,2.5,2410,1,0,4,1940,470,1912,122036,1,600000
5,3.5,3340,2,0,3,2580,760,2012,122008,2,592000
4,1,1140,1,2,3,1140,0,1916,122028,2,569950
2,2,1670,1,0,3,1670,0,2004,122045,1,554000
2,2,2930,1,2,4,1680,1250,1980,122069,3,545000
3,2.5,2060,2,0,3,2060,0,1987,122011,3,545000
3,2,2800,1,0,3,2320,480,1996,122024,2,540500
5,3.25,2850,2,0,3,2370,480,2006,122015,2,535000
4,1.75,2280,1,0,3,1250,1030,1947,122009,2,525000
2,1.5,1340,1.5,0,3,1340,0,1903,122003,1,525000
2,1,1240,1,0,3,1240,0,1962,122020,3,505000
3,1.75,1640,1,0,3,1640,0,1989,122041,3,500000
4,1.75,1520,1,0,4,1520,0,1967,122033,3,499950
3,2,1880,1,0,3,1180,700,1951,122014,1,475000
5,2.5,2690,1,0,3,1790,900,1960,122050,1,469000
2,1,840,1,0,4,840,0,1926,122007,1,445000
4,2,1560,1,0,4,1560,0,1968,122033,2,439000
4,2.5,2700,2,0,3,2700,0,1998,122046,2,426500
2,2.5,1500,2,0,3,1500,0,2005,122011,2,418000
4,1.75,2320,1,3,3,1160,1160,1956,122063,2,416100
3,1,1470,1,0,4,1470,0,1953,122031,3,410000
4,2,2680,2,2,4,2350,330,1943,122053,3,400000
3,2,3110,2,0,3,3020,90,1999,122046,1,379900
4,1.5,1280,1.5,0,5,1080,200,1920,122051,2,379000
4,2.5,2380,2,0,3,2380,0,2005,122024,1,360000
3,2.5,2110,2,0,4,2110,0,1989,122035,1,355000
4,1,1170,1.5,0,3,1170,0,1959,122022,1,350000
4,2.5,2800,2,0,3,2800,0,1993,122040,1,350000
4,2,1720,1,0,3,860,860,1971,122033,1,350000
3,2.5,1500,2,0,3,1500,0,2005,122011,3,348000
3,1.75,3140,1,0,4,1670,1470,1985,122018,3,345000
2,1.5,1320,2,0,3,1100,220,2008,122054,2,342500
3,2.25,1420,2,0,4,1420,0,1981,122033,1,336500
3,2.5,2340,2,0,3,2340,0,1992,122065,2,315000
3,1.5,1480,1,0,4,1480,0,1959,122053,2,307150
4,2.5,1714,2,0,3,1714,0,2009,122042,1,307000
2,2,970,1,0,5,970,0,1940,122052,2,303000
2,1,740,1,2,3,740,0,1915,122009,1,295000
3,2.25,1720,2,0,3,1720,0,1983,122018,3,290256
2,1,670,1,0,5,670,0,1942,122064,3,279000
4,2.5,1889,2,0,3,1889,0,2012,122039,3,277950
4,2.5,1830,2,0,3,1830,0,2007,122051,2,275000
3,2.5,1550,2,0,3,1550,0,2009,122072,1,273500
3,2.5,1530,2,0,4,1530,0,1991,122024,1,265000
3,1.75,1580,1,0,3,1180,400,1993,122024,3,263000
3,2.5,1490,2,0,4,1490,0,1990,122035,3,260000
3,2,1440,2,0,3,1440,0,1986,122024,3,250000
3,1,1010,1,0,5,1010,0,1944,122053,2,250000
2,1,960,1,0,3,960,0,1947,122066,3,242000
3,2.25,1630,1,0,4,1130,500,1973,122018,1,231500
4,2,2090,1,0,3,1070,1020,1974,122063,2,200000
2,1,860,1,0,4,860,0,1983,122035,2,195000
3,1,920,1,0,4,920,0,1978,122035,2,152000
3,1,1200,1,0,3,1200,0,1959,122056,2,150000
2,1,740,1,0,3,740,0,1942,122052,2,114975
4,4.75,4575,2.5,2,5,3905,670,1926,122047,2,2920000
8,2.75,4040,1,0,4,2020,2020,1962,122048,3,1650000
4,3.5,4410,2,2,3,3420,990,1996,122027,1,1500000
3,3.25,3700,2,0,3,2280,1420,1998,122010,2,1480000
6,3.5,4860,2,0,3,3860,1000,1998,122027,1,1070000
5,4.5,4300,2,0,3,4300,0,2004,122011,1,975000
4,2.75,3520,2,0,3,3520,0,2014,122019,3,859990
3,2.5,3190,2,0,3,3190,0,2014,122033,3,814842
5,2.5,2900,2,0,3,2900,0,2006,122012,3,808900
4,2.25,3220,2,0,3,3220,0,1968,122029,2,800000
4,3.5,3560,2,0,3,3560,0,2006,122020,1,790000
4,2.5,3500,2,0,3,3500,0,2004,122045,2,790000
3,3.5,3190,2,0,3,3190,0,1998,122019,1,780000
3,1.75,2050,1.5,0,5,2050,0,1959,122049,2,745000
5,2.25,3320,2,0,3,3320,0,2000,122025,1,665000
3,1,1060,1,0,3,1060,0,1952,122048,2,641200
4,2.75,3040,2,3,3,2320,720,1986,122022,1,640000
4,3.25,3420,2,2,3,3030,390,2012,122008,3,635000
3,1.5,1230,1,0,3,910,320,1927,122028,2,625000
4,3,2530,1,0,3,1470,1060,1976,122033,2,625000
4,2.25,2210,1,0,4,1710,500,1967,122005,1,620000
4,2.5,2090,2,0,4,2090,0,1992,122011,3,601000
5,2.5,2780,1,0,4,1590,1190,1968,122027,3,582000
7,2.75,2310,1.5,0,3,2310,0,1915,122007,3,580000
3,2.25,1790,2,0,3,1790,0,1984,122027,2,578000
4,1.75,2440,1,0,4,1620,820,1960,122050,1,575000
4,2,1790,1,0,5,1790,0,1972,122029,1,570000
4,1.75,2140,1,0,4,1070,1070,1948,122050,2,565000
5,1.5,2240,1,0,3,1280,960,1956,122022,1,534950
4,2.25,2130,1,0,3,1430,700,1969,122033,3,530000
3,1.5,1560,1,0,4,1220,340,1969,122005,3,525000
5,3,2360,1,0,3,1390,970,2008,122028,3,504600
3,1.5,1320,1,0,4,1320,0,1951,122050,3,500000
4,2.5,2090,2,0,3,2090,0,2006,122017,1,489900
3,3,2440,2,0,3,2440,0,1992,122019,2,483000
4,2.75,2200,1,0,3,1290,910,1980,122015,1,475000
3,3.25,1380,3,0,3,1380,0,2008,122028,2,475000
2,2.5,1140,3,0,3,1140,0,2007,122026,2,467000
4,2.5,2230,1,0,4,1230,1000,1978,122012,1,464950
3,2.5,1610,2,2,3,1080,530,2005,122051,3,460000
3,2.5,1810,3,0,3,1380,430,2008,122009,1,450000
3,1.75,1450,1,0,3,1450,0,1983,122005,3,440000
3,2.25,1900,1,0,3,1220,680,1970,122029,2,440000
4,1,1760,1,0,3,1090,670,1947,122038,2,429950
4,1.75,1430,1,0,4,1130,300,1960,122030,3,412000
3,1.5,1600,1,0,3,1600,0,1966,122033,3,405000
3,2.5,2020,1,0,4,1010,1010,1910,122051,2,400000
3,2.5,1470,2,0,3,930,540,2006,122044,2,397500
4,2.5,2240,2,0,3,2240,0,2013,122053,2,389950
3,2,1860,1,0,3,930,930,1922,122031,3,385000
2,1,1470,1,0,4,1470,0,1949,122012,1,380000
3,1,1170,1,0,3,1170,0,1965,122064,1,370000
3,1.75,1640,1,0,3,1200,440,1965,122022,1,369950
4,2.5,2650,2,0,4,2650,0,1989,122040,1,350000
4,2.5,2490,2,0,3,2490,0,2000,122035,3,344200
4,2.5,2340,1,1,3,1610,730,1981,122040,2,339900
3,2.25,2090,1,0,4,1290,800,1979,122046,2,339000
4,2.5,1920,2,0,3,1920,0,2002,122024,2,329950
3,2.25,1930,2,0,3,1930,0,2004,122055,3,326000
3,1.75,1640,1,0,4,1640,0,1966,122069,1,319000
3,1.5,1480,3,0,3,1480,0,2007,122022,2,319000
3,1.75,1660,1,0,4,1660,0,1991,122068,3,315000
3,1.75,1810,1,0,5,1210,600,1980,122024,1,314000
4,2.25,2560,1,0,3,1790,770,1976,122039,2,303000
3,2.5,1600,2,0,4,1600,0,1993,122039,2,299950
3,2.5,1650,2,0,3,1650,0,2011,122024,3,299000
2,1,840,1,0,4,840,0,1919,122038,2,290000
3,1.75,1220,1,0,5,1220,0,1966,122046,1,289900
3,2.5,1690,2,0,4,1690,0,1992,122024,1,270000
3,2,1680,1,0,3,880,800,1948,122043,2,258000
2,1,1030,1,0,3,1030,0,1956,122052,2,250000
3,1,920,1,0,3,920,0,1952,122051,3,250000
3,1.75,1440,1,0,4,1440,0,1966,122039,3,246000
3,2.5,2350,1,0,4,1570,780,1966,122018,3,235000
3,1.5,1330,1,0,5,1330,0,1967,122035,3,230000
3,1.75,1140,1,0,4,1140,0,1968,122039,1,206000
3,1.5,1820,1,0,4,1820,0,1962,122042,2,205000
2,1,890,1,0,3,890,0,1935,122068,3,199990
2,1,810,1,0,4,810,0,1923,122072,1,194900
2,1,640,1,0,3,640,0,1942,122034,1,165000
2,1,950,1,0,4,950,0,1972,122043,1,162950
3,1.5,1480,1,0,3,1000,480,1980,122018,1,160000
4,2.75,3010,2,0,3,3010,0,2014,122010,3,839950
4,2.5,2900,2,0,3,2900,0,1992,122045,1,690000
2,1,1290,1,0,4,890,400,1922,122006,2,492000
2,1,900,1,0,3,900,0,1944,122006,1,451000
3,2.5,1320,2,0,3,1270,50,2004,122034,1,369000
3,2.25,1530,2,0,3,1530,0,2011,122055,3,335000
3,1,950,1,0,3,950,0,1968,122033,1,335000
4,1.5,2220,1,0,4,1270,950,1961,122053,1,320000
3,1.75,1420,1,0,4,1420,0,1962,122023,1,235000
4,2.25,2030,2,0,4,2030,0,1983,122005,3,579000
3,2.5,1870,2,0,3,1870,0,2005,122035,3,300000
3,1.75,1720,1,0,4,1720,0,1962,122056,1,285000
4,4.5,4650,2,0,3,3640,1010,2008,122048,2,1750000
4,2.25,3470,1.5,1,3,2360,1110,1906,122044,1,1730000
5,3.5,5930,2,2,3,3920,2010,1996,122012,3,1520000
4,4.25,3650,1.5,0,3,2330,1320,1907,122003,1,1520000
2,3.25,2700,3,3,3,2700,0,1990,122020,2,1370000
4,2.5,3730,2,0,3,3730,0,1990,122057,3,1260000
3,3,4560,2,2,3,4040,520,2001,122033,1,1220000
3,2.5,3430,1.5,0,3,3430,0,1984,122010,2,1200000
5,3.25,3070,2,0,3,2050,1020,2006,122028,1,1110000
4,3.5,2210,1,0,4,1550,660,1977,122048,1,1100000
4,4,5320,2,0,3,5320,0,2003,122020,2,1060000
4,3.25,3600,2,1,3,3000,600,2013,122015,3,1030000
5,2.5,2750,1.5,0,3,1750,1000,1904,122028,1,980000
4,2,2190,2.5,0,5,2190,0,1910,122028,2,980000
3,3.25,3330,2.5,0,3,3330,0,1988,122057,1,950000
4,3.25,3820,2,0,3,3820,0,2003,122019,2,950000
3,2.5,3940,2,0,3,3110,830,1992,122005,1,933399
3,3.5,3790,2,0,3,3790,0,1993,122012,3,929950
3,3.25,4030,2,0,4,2800,1230,1975,122049,3,890000
4,3,2720,2,0,3,2720,0,1975,122045,1,850000
3,2.25,2220,2,0,4,1620,600,1919,122044,2,850000
4,1.75,1760,1.5,0,4,1760,0,1906,122028,1,810000
6,2.75,3040,1,3,4,1760,1280,1958,122031,3,799950
4,2.5,2880,2,4,3,2050,830,1955,122050,1,775000
3,2.75,3010,1,0,4,1890,1120,1970,122005,3,745000
5,3,2970,2,0,3,2970,0,2000,122020,1,726000
4,2.75,2840,2,0,3,2840,0,2008,122010,2,718500
3,1,1640,1.5,0,5,1640,0,1909,122028,1,716100
3,2.5,2550,2,0,3,2550,0,2004,122005,1,711000
2,1.75,2140,1,0,3,1000,1140,1930,122047,1,675000
4,2.5,2900,2,0,3,2900,0,2002,122019,2,675000
2,1.75,1650,1,0,4,1000,650,1959,122010,2,670000
4,1.75,2010,1,1,4,1300,710,1963,122009,3,650000
3,2.5,2540,1,0,4,1880,660,1937,122050,2,650000
4,2.5,2530,1.5,0,3,1720,810,1975,122006,1,650000
1,1,920,1.5,0,3,920,0,1996,122069,3,650000
3,2.5,1910,2,0,3,1910,0,2006,122011,2,650000
4,2.5,2510,1,0,4,1610,900,1977,122020,3,630000
4,2.5,2660,2,0,3,2660,0,1996,122015,1,629000
3,1.75,1950,1,0,4,1250,700,1962,122030,3,615000
3,1.75,1630,3,0,3,1630,0,2014,122028,3,610000
4,2.75,3030,2,0,3,3030,0,1986,122031,1,608250
2,2,1270,1.5,0,4,1270,0,1921,122044,2,605000
3,2.5,1640,2,0,3,1640,0,1998,122044,1,602000
4,1.5,1770,1.5,0,4,1240,530,1946,122009,2,600000
5,2.5,2950,2,0,3,2950,0,2006,122046,2,599000
4,1.75,3140,1,0,3,2320,820,1951,122010,2,585000
3,2,2040,1,0,4,1020,1020,1925,122064,3,580000
3,2.5,3200,1,0,2,2660,540,1967,122012,2,580000
3,1,1140,1,0,4,1010,130,1909,122006,3,576000
4,1.5,2810,1,2,3,1490,1320,1954,122016,3,575000
5,2.5,2990,1,2,3,1800,1190,1972,122050,1,575000
4,2.25,2070,3,0,3,1500,570,2013,122009,3,575000
4,2.5,2640,2,0,3,2640,0,1998,122019,3,570000
4,1.75,1980,1.5,0,3,1210,770,1931,122006,3,560000
3,2.5,2120,2,0,3,2120,0,2001,122045,1,559950
3,1.75,1570,1,0,4,1570,0,1968,122005,2,555000
3,1.75,1680,1,0,4,1400,280,1960,122064,2,550000
3,1.75,1410,1,0,4,810,600,1923,122026,3,550000
2,1.75,1460,1,0,5,850,610,1950,122028,2,540000
3,2,1540,1,0,3,1180,360,1968,122005,2,529950
3,2.5,3070,2,0,3,3070,0,1995,122015,1,529000
5,2.5,2360,1,0,4,1180,1180,1961,122027,3,525000
3,1.75,1510,1,0,4,1510,0,1962,122029,3,516130
3,2.5,1540,1,0,3,770,770,1944,122064,2,515000
3,2,1620,1,0,3,1180,440,1968,122005,3,498000
3,1.5,2240,1,0,3,1620,620,1956,122033,1,497000
4,2.25,1960,2,0,3,1960,0,1965,122005,1,490000
4,2.5,2846,1.5,0,3,1976,870,2000,122039,2,482000
3,1.75,1650,1,0,4,1650,0,1977,122020,2,476000
3,1,1480,2.5,0,3,1480,0,1940,122012,1,455000
2,1.5,1310,2,0,3,1120,190,2006,122034,1,450000
4,2.5,2448,2,0,3,2448,0,2014,122065,2,447055
3,2.5,1740,2,0,3,1740,0,2012,122017,3,447000
3,2,1870,1,0,4,1210,660,1969,122033,3,432000
3,2.5,1440,1,0,5,1440,0,1954,122022,2,430000
4,1.5,1540,2,0,3,1540,0,1967,122033,2,415000
3,2,1520,1,0,3,1520,0,1996,122050,1,413000
3,2,1270,1,0,4,1270,0,1968,122010,2,410000
2,1.75,1510,2,0,4,1510,0,1978,122005,2,406500
2,1.75,1610,1,0,3,950,660,1996,122051,2,397000
4,2.5,2200,2,0,3,2200,0,2010,122055,3,396800
3,2.25,1640,2,0,3,1240,400,1983,122051,2,390000
3,1,1030,1,0,3,830,200,1924,122006,2,385000
3,1,1020,1,0,3,1020,0,1944,122051,1,380000
3,2.5,1800,2,0,3,1800,0,2011,122064,1,379900
3,1,1060,1,0,3,1060,0,1959,122022,3,364500
3,2.25,2130,1,0,3,1290,840,1983,122042,3,360000
3,1,1400,1,0,3,950,450,1943,122038,2,359950
3,1,940,1,0,4,940,0,1959,122029,2,358000
3,2.25,1322,2,0,3,1087,235,2005,122054,2,350000
4,2.25,2210,2,0,4,2210,0,1967,122066,3,336000
4,2.5,1830,2,0,3,1830,0,2004,122024,1,335000
3,1.75,1010,1,0,4,1010,0,1967,122033,3,325000
3,2,1770,1,0,4,1770,0,1990,122067,1,320900
3,1.75,2000,1,0,4,1400,600,1978,122046,1,320000
4,2.5,2330,2,0,3,2330,0,2004,122067,3,308000
4,2.75,2420,2,0,3,2420,0,1996,122068,3,307999
3,1,1240,1,0,3,1240,0,1952,122022,2,294950
3,1,1300,1,0,4,1300,0,1959,122008,2,281000
3,1.75,1430,1,0,3,900,530,1925,122008,2,279000
3,1.5,1540,1,0,4,1540,0,1972,122015,1,270000
2,1,1150,1,0,3,1150,0,1910,122054,2,270000
3,2.5,1520,1,0,3,1080,440,1981,122046,1,269950
3,1.75,1170,1,0,3,1170,0,1952,122014,3,265000
3,1,1170,1,0,3,1170,0,1968,122042,3,252000
3,1.5,1010,1,0,3,1010,0,1969,122066,3,240000
4,1,1280,1,0,3,1280,0,1950,122056,1,239000
2,1,710,1,0,4,710,0,1953,122031,1,239000
3,1,920,1,0,3,920,0,1948,122051,3,210000
2,1,820,1,0,5,820,0,1942,122053,3,208000
1,0.75,590,1,0,3,590,0,1944,122051,2,202000
1,1.5,1010,2,0,3,950,60,2007,122064,3,200000
3,1,1510,1,0,3,1510,0,1966,122040,2,199000
3,1,1250,1,0,3,1250,0,1958,122070,3,170000
3,1.5,1370,1,0,4,1370,0,1963,122042,1,168000
3,2.25,3170,2,0,5,2230,940,1975,122013,2,1600000
5,4,3760,1,3,4,1910,1850,1969,122057,1,1380000
5,1,1670,1.5,0,3,1670,0,1919,122003,2,1300000
4,2.5,4240,2,0,3,4240,0,1989,122020,1,1160000
3,2.5,3050,1.5,0,5,1950,1100,1950,122006,2,975000
5,3.5,3750,1,2,4,2030,1720,1981,122027,2,942500
5,3,3850,2,0,4,2910,940,1963,122050,1,925000
3,2.25,2380,1,0,4,2380,0,1963,122048,2,921000
4,2.5,3560,2,0,3,2930,630,2014,122020,1,907687
4,1.75,2260,1,0,5,1220,1040,1948,122006,3,864000
4,2.5,3290,2,0,3,3290,0,2003,122005,2,856500
6,3.25,4920,1,3,4,2730,2190,1960,122051,3,850000
4,2.25,2290,1,4,3,1490,800,1948,122063,1,840500
5,2.5,2890,2,2,3,2890,0,2003,122011,3,825000
3,1.5,1370,1,0,3,1370,0,1955,122048,2,815000
5,1.5,1720,1.5,0,3,1720,0,1915,122028,3,775000
4,1.75,2670,2,0,4,2020,650,1941,122032,2,750000
4,2.25,2290,2,0,3,2290,0,1972,122049,2,745000
4,2.5,3050,2,0,3,3050,0,2007,122058,1,740000
4,2.5,2770,2,0,4,2770,0,1988,122011,2,711000
4,2.5,3420,2,0,3,3420,0,2002,122062,1,650000
4,2.75,2330,2,0,3,2330,0,2004,122011,2,645000
2,1,1420,1,0,3,1070,350,1953,122004,3,641000
4,2.5,2500,2,0,3,2500,0,1991,122019,1,640000
5,2,1900,1,2,3,1720,180,1957,122026,2,630000
4,2.5,2570,2,0,3,2570,0,2000,122019,3,625000
3,2,1880,1,2,3,1280,600,1950,122032,2,625000
3,1.5,1800,1,0,3,1200,600,1941,122007,2,607500
4,2.75,2150,1,0,4,1240,910,1982,122010,2,607000
3,1,940,1,0,3,940,0,1945,122048,2,600000
2,1,1180,1,1,3,940,240,1909,122003,3,600000
3,2.5,2150,2,0,3,2150,0,1995,122010,2,587000
3,2.5,2050,2,0,4,2050,0,1989,122015,3,585000
4,2.5,2550,2,0,3,2550,0,2001,122012,2,575000
4,2.5,2350,2,0,3,2350,0,1990,122019,2,561600
3,2.5,2620,2,0,3,2620,0,1988,122017,3,557500
3,2,2380,2,0,4,2110,270,1934,122014,1,550000
3,2.5,2660,2,0,3,2660,0,1992,122012,1,545000
4,2.75,3180,2,0,3,3020,160,2004,122055,3,510000
4,2.75,2910,2,0,3,2910,0,2013,122025,2,504058
3,2.5,1620,2,0,4,1620,0,1900,122044,3,498000
5,1.75,2760,1,0,3,1510,1250,1968,122014,3,495000
4,2.25,2800,1,0,3,1680,1120,1977,122017,2,490000
3,2.5,1930,2,0,3,1930,0,2005,122022,2,490000
5,3.25,2180,2,0,4,2180,0,1982,122033,3,473000
3,2.25,1780,1,0,3,1230,550,1977,122010,1,470000
2,1.5,1140,3,0,3,1140,0,2005,122028,3,466000
2,1,1110,1,0,3,890,220,1937,122006,3,448000
4,1.75,2430,1.5,0,4,2430,0,1909,122036,3,445000
3,2,2190,1,0,4,2190,0,1994,122035,1,432000
3,2.5,1710,2,0,3,1710,0,1996,122058,3,431000
2,2,1440,2,0,4,1440,0,1990,122069,1,430000
3,2.5,1970,2,0,3,1970,0,1978,122005,3,425500
3,1.75,1320,1,0,4,1320,0,1969,122005,3,409950
2,2.25,1640,2,0,4,1640,0,1974,122058,3,409000
3,1.5,1010,1,0,5,1010,0,1954,122014,2,405500
3,1.75,1480,2,0,3,1480,0,1995,122028,2,402500
5,1.75,2300,2,0,3,2300,0,1905,122059,3,400000
3,2,1590,1,3,3,1590,0,1998,122068,1,399950
4,1.75,1970,1,0,4,1220,750,1968,122058,3,396000
3,2.75,1950,1,0,3,1250,700,1956,122058,1,390000
1,1.75,1440,1,0,3,720,720,1923,122064,2,390000
4,1.75,2220,1,0,5,1140,1080,1963,122053,1,374000
4,1.75,1890,1,0,5,1010,880,1969,122053,3,372000
4,2.5,2130,2,0,3,2130,0,2009,122046,1,370000
3,2,1460,2,0,3,1460,0,2008,122045,1,362764
3,1,1600,1.5,0,5,1080,520,1930,122022,2,355000
3,3,3200,1,0,3,2360,840,1978,122035,2,350000
2,1.75,1080,2,0,4,1080,0,1984,122033,3,350000
4,1.75,1800,1,0,5,1080,720,1979,122051,2,340000
3,2,1130,2,0,3,1130,0,1996,122045,2,340000
3,1.75,1510,1,0,3,1510,0,1985,122025,2,330000
3,2.5,1256,3,0,3,1256,0,2005,122022,1,316750
3,1,1210,1,0,4,1210,0,1953,122038,3,310000
2,1.5,1090,3,0,3,1090,0,2008,122028,2,306000
3,1,1030,1,0,3,1030,0,1924,122042,3,305000
4,2.75,2030,1,0,4,2030,0,1988,122040,2,302000
3,1,1280,1.5,0,4,1280,0,1941,122036,1,291000
2,1.75,1440,1,0,4,1130,310,1935,122052,2,282500
3,2.5,2010,2,0,3,2010,0,2006,122035,1,282000
4,2.25,2670,1,0,4,1420,1250,1962,122066,1,275000
3,1.5,1060,1,0,4,1060,0,1983,122034,2,275000
3,1.75,1300,1,0,4,1080,220,1976,122053,2,275000
4,2,2440,1,0,5,1220,1220,1963,122067,3,274700
4,2,1870,1,3,3,1870,0,2009,122068,3,272000
3,1.75,1890,1,0,3,1230,660,1979,122025,2,271900
3,1.75,1790,1,0,4,1330,460,1979,122018,2,263000
2,1,940,1,0,4,940,0,1926,122069,1,252000
4,2.75,1910,1,0,4,1000,910,1980,122065,1,250000
3,2,1470,1,0,4,1470,0,1974,122018,1,245000
4,1,2240,1,0,3,1120,1120,1966,122052,2,242000
4,1,1400,1.5,0,3,1400,0,1959,122070,1,238000
3,1,1160,1,0,4,1160,0,1958,122053,1,237000
3,1.5,1060,1,0,4,1060,0,1962,122018,1,219000
3,1,1040,1,0,5,1040,0,1951,122063,3,212000
2,1,1060,1,0,3,1060,0,1941,122056,1,205000
4,2.5,1840,2,0,3,1840,0,1994,122039,3,190000
5,1.75,1990,1,0,3,1990,0,1955,122018,1,185000
3,1,1510,1,0,4,1510,0,1975,122039,1,185000
3,1,840,1,0,5,840,0,1969,122035,3,178000
3,1.5,1350,1,0,2,1350,0,1966,122023,2,170000
2,0.75,550,1,0,3,550,0,1952,122052,2,115000
3,3.5,3680,2,2,3,3680,0,1999,122030,1,1230000
3,2.5,2670,2,3,5,2000,670,1942,122054,1,1170000
5,3.25,4475,2,0,3,4475,0,2014,122045,1,1040000
5,3.25,2700,2,2,3,2070,630,1926,122054,1,950000
4,2.5,3670,2,0,3,3670,0,1999,122019,1,885250
4,1.75,2170,1,0,3,2170,0,1960,122057,3,842000
4,2.5,3650,2,0,3,3650,0,2006,122005,2,835000
3,2.5,1630,2,0,5,1630,0,1919,122003,2,800000
4,2.5,2290,2,0,4,2290,0,1981,122030,3,785000
4,2.5,2980,2,0,3,2980,0,2006,122012,3,765000
3,2.5,3090,2,0,3,3090,0,1992,122020,2,751000
3,2.5,2010,2,0,3,1340,670,2014,122044,1,749950
3,3,1660,3,0,3,1660,0,2013,122028,1,716000
4,2.5,2590,2,0,3,2590,0,2004,122005,1,700000
4,3.25,3250,2,0,3,3250,0,2014,122008,2,699188
3,1.75,1670,1,0,3,1270,400,1952,122032,3,699000
4,2.5,2170,1,0,3,1220,950,1959,122048,3,685000
4,3,2500,1.5,0,4,1460,1040,1926,122028,3,670000
3,1.75,1770,1,0,3,1300,470,1963,122007,2,667000
3,2.5,1730,2,0,3,1730,0,1996,122028,2,665000
4,2.75,3550,2,0,3,3550,0,2014,122015,3,659950
3,2,1410,1.5,0,4,1410,0,1927,122051,1,655000
3,1.75,2340,1.5,0,5,1620,720,1914,122028,2,645000
5,3,2460,1,0,3,1840,620,1991,122027,3,637000
3,2.5,1530,1,0,3,1210,320,1997,122007,2,635000
5,1.75,2490,1,2,4,1540,950,1959,122018,3,630000
3,1,1040,1,0,4,860,180,1924,122007,1,626000
4,3.5,4170,2,0,3,3500,670,2007,122021,1,623300
4,1.5,1350,1,0,4,1350,0,1959,122048,1,595000
5,2.25,2340,2,0,3,2340,0,1973,122005,1,572000
3,3,2110,1,2,4,1110,1000,1965,122064,3,565000
4,1,1540,1.5,0,4,1540,0,1906,122028,2,565000
3,2.5,1960,1,0,3,1460,500,1989,122019,3,560000
3,1,1600,1.5,0,3,1110,490,1947,122026,1,550000
3,2.5,2290,2,0,3,2290,0,2001,122052,2,550000
3,1.5,1380,1.5,0,4,1380,0,1929,122007,1,549900
4,2.5,2360,2,0,3,2360,0,1977,122037,3,542126
4,2.5,2290,2,0,3,2290,0,2004,122021,2,540000
5,2.25,2500,1.5,0,4,2500,0,1968,122033,2,525000
4,1.75,1240,1.5,0,4,1240,0,1944,122007,1,520000
2,1,1360,1,0,3,1360,0,1932,122033,1,520000
3,2.25,1850,1,0,3,1370,480,1985,122011,1,520000
